0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.734544372558593750e+01,3.834097385406494141e+00,4.279225540161132812e+01,3.720206069946289062e+01,3.371084451675415039e+00,4.336882114410400391e+00,1.548305606842041016e+01,1.370773925781250000e+02,1.737733840942382812e+01,8.285836029052734375e+01,9.627070617675781250e+01,1.812606430053710938e+01,1.125275497436523438e+02,7.895661163330078125e+01,7.871190547943115234e+00,0.000000000000000000e+00
3.753098297119140625e+01,2.044054746627807617e+00,4.617379760742187500e+01,3.775394821166992188e+01,3.508509635925292969e+00,4.046670913696289062e+00,1.493668556213378906e+01,1.361129760742187500e+02,2.002998542785644531e+01,7.149307250976562500e+01,1.057053604125976562e+02,2.090887260437011719e+01,1.026935882568359375e+02,8.888063049316406250e+01,9.480690956115722656e+00,0.000000000000000000e+00
3.749873733520507812e+01,1.610141515731811523e+00,4.568153762817382812e+01,3.799045562744140625e+01,2.882462263107299805e+00,3.253532171249389648e+00,1.532226848602294922e+01,1.373738861083984375e+02,1.807469940185546875e+01,7.782366943359375000e+01,1.005984268188476562e+02,1.977588272094726562e+01,1.094836425781250000e+02,8.269477081298828125e+01,8.526788711547851562e+00,0.000000000000000000e+00
3.702153396606445312e+01,2.396065235137939453e+00,4.657484817504882812e+01,3.813130950927734375e+01,2.635630130767822266e+00,3.163359880447387695e+00,1.050866222381591797e+01,1.441466369628906250e+02,1.627513122558593750e+01,7.299636840820312500e+01,1.055395355224609375e+02,1.936428260803222656e+01,1.061556396484375000e+02,8.506471252441406250e+01,8.620073318481445312e+00,0.000000000000000000e+00
3.522681045532226562e+01,3.289505720138549805e+00,4.740867996215820312e+01,3.743717956542968750e+01,2.238524198532104492e+00,3.344197034835815430e+00,1.027833271026611328e+01,1.462420959472656250e+02,1.537135505676269531e+01,6.687328338623046875e+01,1.102647857666015625e+02,1.824680519104003906e+01,1.069097671508789062e+02,8.016047668457031250e+01,9.152419090270996094e+00,0.000000000000000000e+00
3.562179183959960938e+01,1.707834362983703613e+00,4.465652084350585938e+01,3.867948532104492188e+01,1.633979558944702148e+00,2.885535478591918945e+00,1.735928153991699219e+01,1.467208251953125000e+02,1.468108749389648438e+01,5.466809082031250000e+01,1.186978454589843750e+02,1.867259407043457031e+01,1.077623672485351562e+02,7.639234924316406250e+01,9.865435600280761719e+00,0.000000000000000000e+00
3.521908187866210938e+01,1.908864021301269531e+00,4.785197830200195312e+01,4.027638244628906250e+01,7.598814368247985840e-01,2.176939010620117188e+00,2.252437210083007812e+01,1.545872955322265625e+02,1.282301139831542969e+01,2.893958091735839844e+01,1.438137817382812500e+02,1.895468711853027344e+01,1.183211975097656250e+02,7.118206787109375000e+01,9.689895629882812500e+00,0.000000000000000000e+00
3.465337371826171875e+01,1.687758326530456543e+00,4.671182632446289062e+01,4.185662460327148438e+01,9.636459946632385254e-01,1.700519561767578125e+00,4.214450073242187500e+01,1.480799560546875000e+02,1.452469158172607422e+01,2.893557357788085938e+01,1.440926971435546875e+02,1.959020805358886719e+01,8.566631317138671875e+01,7.456640625000000000e+01,1.576728630065917969e+01,0.000000000000000000e+00
3.414950180053710938e+01,1.402018785476684570e+00,4.846219253540039062e+01,4.180424880981445312e+01,1.349165081977844238e+00,1.989380955696105957e+00,4.226840591430664062e+01,1.480788726806640625e+02,1.508499336242675781e+01,3.075726509094238281e+01,1.429120178222656250e+02,1.861939430236816406e+01,4.713339614868164062e+01,1.127574844360351562e+02,1.560135555267333984e+01,0.000000000000000000e+00
