0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.061366653442382812e+01,4.967618942260742188e+00,4.567484664916992188e+01,3.930323028564453125e+01,2.083291292190551758e+00,2.285576105117797852e+00,3.598168945312500000e+01,1.577507324218750000e+02,1.016373538970947266e+01,2.729161834716796875e+01,1.527019042968750000e+02,1.772144699096679688e+01,1.648869628906250000e+02,1.548183059692382812e+01,1.029500675201416016e+01,0.000000000000000000e+00
3.031708526611328125e+01,4.784966945648193359e+00,4.742966842651367188e+01,3.911304855346679688e+01,1.718302726745605469e+00,2.188386440277099609e+00,3.777864074707031250e+01,1.564048919677734375e+02,9.996668815612792969e+00,3.593930435180664062e+01,1.461081390380859375e+02,1.743018150329589844e+01,1.683484191894531250e+02,6.652348995208740234e+00,1.059945964813232422e+01,0.000000000000000000e+00
3.059441566467285156e+01,4.420059204101562500e+00,4.610688400268554688e+01,3.981584548950195312e+01,1.812779784202575684e+00,2.198109149932861328e+00,3.985669708251953125e+01,1.530332641601562500e+02,1.114454936981201172e+01,4.023136901855468750e+01,1.381604614257812500e+02,1.848713493347167969e+01,1.642082977294921875e+02,1.644408822059631348e+00,1.139491367340087891e+01,0.000000000000000000e+00
3.078207588195800781e+01,5.770340919494628906e+00,4.623068237304687500e+01,3.915102767944335938e+01,2.117731809616088867e+00,2.225828886032104492e+00,3.577220916748046875e+01,1.585423126220703125e+02,9.873216629028320312e+00,2.584777259826660156e+01,1.550222015380859375e+02,1.676779937744140625e+01,1.600945587158203125e+02,2.060167503356933594e+01,9.979852676391601562e+00,0.000000000000000000e+00
3.078207588195800781e+01,5.770340919494628906e+00,4.623068237304687500e+01,3.915102767944335938e+01,2.117731809616088867e+00,2.225828886032104492e+00,3.577220916748046875e+01,1.585423126220703125e+02,9.873216629028320312e+00,2.584777259826660156e+01,1.550222015380859375e+02,1.676779937744140625e+01,1.600945587158203125e+02,2.060167503356933594e+01,9.979852676391601562e+00,0.000000000000000000e+00
2.981396102905273438e+01,4.426026821136474609e+00,4.644774627685546875e+01,3.915657424926757812e+01,2.291313409805297852e+00,2.177007675170898438e+00,3.817633438110351562e+01,1.559237060546875000e+02,1.085240745544433594e+01,3.510275650024414062e+01,1.470899810791015625e+02,1.801504135131835938e+01,1.692644500732421875e+02,6.007607460021972656e+00,1.088482093811035156e+01,0.000000000000000000e+00
2.949209022521972656e+01,5.548788070678710938e+00,4.696836090087890625e+01,3.952385711669921875e+01,1.970160722732543945e+00,2.234611511230468750e+00,3.463254165649414062e+01,1.598668212890625000e+02,9.391990661621093750e+00,2.113029670715332031e+01,1.568917694091796875e+02,1.691325759887695312e+01,1.403729858398437500e+02,4.097033309936523438e+01,1.051674079895019531e+01,0.000000000000000000e+00
3.169849395751953125e+01,3.124737262725830078e+00,4.682263946533203125e+01,3.980061340332031250e+01,1.997805476188659668e+00,2.755632877349853516e+00,3.557651901245117188e+01,1.538006134033203125e+02,1.231523990631103516e+01,2.411608123779296875e+01,1.488755645751953125e+02,1.951631164550781250e+01,1.452578125000000000e+02,2.433543205261230469e+01,1.212079715728759766e+01,0.000000000000000000e+00
2.942521476745605469e+01,3.915652513504028320e+00,4.594976806640625000e+01,3.916839981079101562e+01,2.296017646789550781e+00,2.381833791732788086e+00,3.437736129760742188e+01,1.600395355224609375e+02,9.645741462707519531e+00,2.544165611267089844e+01,1.567285461425781250e+02,1.692563819885253906e+01,1.764063415527343750e+02,1.279739093780517578e+01,1.041866779327392578e+01,0.000000000000000000e+00
3.085525512695312500e+01,1.247555541992187500e+01,4.124805450439453125e+01,3.594590377807617188e+01,2.891323804855346680e+00,1.978644371032714844e+00,2.070253753662109375e+01,1.717413940429687500e+02,8.226683616638183594e+00,2.372468566894531250e+01,1.586092529296875000e+02,1.618484115600585938e+01,1.179653244018554688e+02,6.849701690673828125e+01,6.285008907318115234e+00,0.000000000000000000e+00
3.139390945434570312e+01,6.788245677947998047e+00,4.717217254638671875e+01,3.700037002563476562e+01,3.071086168289184570e+00,2.843739748001098633e+00,2.262130165100097656e+01,1.690526123046875000e+02,9.010034561157226562e+00,1.827525901794433594e+01,1.712634887695312500e+02,1.540948104858398438e+01,1.152826080322265625e+02,7.415709686279296875e+01,7.009028911590576172e+00,0.000000000000000000e+00
3.646390533447265625e+01,1.523799133300781250e+01,3.708779525756835938e+01,3.617901992797851562e+01,3.424499511718750000e+00,2.917903184890747070e+00,4.479904651641845703e+00,1.525572509765625000e+02,1.253226089477539062e+01,6.189151000976562500e+01,1.150584716796875000e+02,1.544180393218994141e+01,1.016892242431640625e+02,8.227783966064453125e+01,9.639321327209472656e+00,0.000000000000000000e+00
3.525251388549804688e+01,1.134097766876220703e+01,4.639280700683593750e+01,3.538737869262695312e+01,5.155583381652832031e+00,3.821728944778442383e+00,1.777218627929687500e+01,1.265836410522460938e+02,2.521359825134277344e+01,6.157070541381835938e+01,1.034880981445312500e+02,2.615507125854492188e+01,8.264095306396484375e+01,9.546430206298828125e+01,1.922997093200683594e+01,0.000000000000000000e+00
3.902441406250000000e+01,1.149777221679687500e+01,4.384867477416992188e+01,3.375400161743164062e+01,5.237590789794921875e+00,4.709815502166748047e+00,2.104343032836914062e+01,1.233161392211914062e+02,2.682054710388183594e+01,5.810648727416992188e+01,1.034164123535156250e+02,2.903017997741699219e+01,7.625515747070312500e+01,9.662708282470703125e+01,2.217729949951171875e+01,0.000000000000000000e+00
